,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
7278,3278,3278,3e99a94d-e3b4-4e3c-9b52-9949ef72c44c,94,Group,Scarborough,43.7878204,-79.19753047,unemployed,15524.6,32,7,0,25,26,8,0,6,0,7,0,12953.35
7292,3292,3292,5f2403b6-2349-49c9-9c4f-fbb9b0331bff,29,Group,Scarborough,43.79449789,-79.16107616,unemployed,35306.7,149,6,12,40,13,8,5,0,3,0,0,4073.63536
7297,3297,3297,601d2b42-4dc1-4bb7-bcf4-824bcaab7e38,57,Group,Scarborough,43.74850032,-79.23322965,fulltime,84499.7,145,6,138,34,24,9,0,12,0,7,0,71390.32
7303,3303,3303,d362c892-b41b-4960-bc68-1886d6470bdc,55,Group,Scarborough,43.78869897,-79.20790253,fulltime,61122.5,151,6,5,28,13,10,5,0,0,0,0,41250.54
7309,3309,3309,1c47b73c-ff41-4531-bc23-c8551855e002,52,Group,Scarborough,43.74810529,-79.22614384,fulltime,61794.1,144,7,8,39,13,10,5,0,0,0,0,41353.39
7316,3316,3316,25cd8a1f-8b81-45f8-8c83-e5e77b238556,24,Group,Scarborough,43.68496015,-79.27091506,parttime,17487.03,142,7,14,35,27,7,5,0,6,0,0,11590.98052
7327,3327,3327,40901492-a9e4-4137-9123-97e80095c3a1,72,Group,Scarborough,43.71452199,-79.2681489,fulltime,64555.35,140,6,7,18,18,9,0,0,0,0,0,68904.94
7345,3345,3345,bf95920d-b200-4419-b59b-904d95f8b401,38,Group,Scarborough,43.81833741,-79.28519531,fulltime,63181,151,6,7,27,29,10,6,12,0,0,0,48687.61
7366,3366,3366,b69d09c2-6ab3-4ed0-b237-d5ed9ec025c1,81,Group,Scarborough,43.74562161,-79.21121678,unemployed,12744.2,132,5,11,34,14,9,5,20,12,0,0,14095.35461
7371,3371,3371,77bac746-a322-4f3a-95cb-2ba45cd7b71e,41,Group,Scarborough,43.77974962,-79.15963341,fulltime,71055.6,146,7,11,27,12,10,0,14,0,7,0,56953.15
7383,3383,3383,f057d97a-8de5-4a4a-b18d-6a8a4f9f59fa,64,Group,Scarborough,43.82941676,-79.23686692,unemployed,30000,116,0,6,0,0,0,0,0,6,0,0,2324.367259
7393,3393,3393,8a6e7603-12bf-4e7f-b6b0-b06a1e4a63d4,72,Group,Scarborough,43.82083009,-79.27636316,parttime,32919.4,145,6,6,33,23,9,6,0,2,0,0,16671.61984
7397,3397,3397,b9f59318-f551-4d55-8cf0-b74f0b20b136,84,Group,Scarborough,43.80586131,-79.18529154,unemployed,27939.1,136,5,4,35,13,8,5,5,2,0,0,14035.10309
7403,3403,3403,1d281b72-c7db-4332-b15d-846087f72602,81,Group,Scarborough,43.77339993,-79.2558617,unemployed,16937.2,139,7,3,27,14,9,5,6,5,0,0,12299.56129
7422,3422,3422,268a8722-25d9-4503-88b1-95acf3044932,53,Group,Scarborough,43.81721972,-79.19931892,fulltime,53006.95,151,6,133,39,20,8,7,0,0,0,0,39865.07
7423,3423,3423,15c700ef-2cb3-42b9-8acc-c52789d5ff44,21,Group,Scarborough,43.81945474,-79.30909293,parttime,9542.61,143,7,11,33,13,8,0,0,6,7,0,7162.020963
7428,3428,3428,4f763ee4-92bd-4c59-bb64-095986073a55,72,Group,Scarborough,43.78514509,-79.18448262,unemployed,35777.7,147,7,6,27,16,8,6,0,0,0,0,18177.85
7435,3435,3435,428bcaa0-9e87-4b3a-97a8-0bf8db752351,82,Group,Scarborough,43.7345565,-79.27758056,unemployed,18663.4,148,6,3,33,16,7,6,6,5,0,0,12890.21893
7439,3439,3439,ba2a6bd9-bebe-4581-baae-12cb8b995f4f,56,Group,Scarborough,43.79048785,-79.13204787,fulltime,64902.55,151,6,14,41,25,10,5,14,0,0,0,46060.86
7445,3445,3445,f2092a85-c489-4251-bef5-9ee10acdf313,71,Group,Scarborough,43.72033089,-79.26097575,fulltime,38282.15,141,7,140,33,23,10,5,0,0,0,0,21169.27
7452,3452,3452,3cf9c58a-fa6e-4ec6-a25c-838f5d1b5d5b,81,Group,Scarborough,43.76895992,-79.24266861,unemployed,26238.1,140,6,3,33,26,8,5,7,3,0,0,15175.62476
7461,3461,3461,0ea3df47-dcb1-4117-b930-e3e4aa334bfe,25,Group,Scarborough,43.77186966,-79.16842575,fulltime,29128.77,153,4,136,35,20,9,6,0,2,0,0,15058.34139
7470,3470,3470,d08ee417-f287-481c-aefe-05231c1ee91b,52,Group,Scarborough,43.75195527,-79.18464426,fulltime,62373.7,145,6,7,27,15,11,0,0,0,7,0,46846.64
7484,3484,3484,709a1c02-5cd6-4363-bb86-7beb0ce897bc,50,Group,Scarborough,43.77111372,-79.19029806,parttime,25461.7,148,5,9,34,21,9,5,13,2,0,0,14456.38429
7487,3487,3487,e589fa70-a73d-4dd4-9f42-ea68402f4b74,43,Group,Scarborough,43.79089764,-79.1638515,fulltime,44792,148,7,8,34,20,9,5,0,0,0,0,25039.05
7508,3508,3508,5fd66b7e-5458-46e2-a51c-c3023225966f,63,Group,Scarborough,43.74879171,-79.31024043,parttime,34772.85,143,7,6,28,14,9,0,0,0,7,0,17040.43
7509,3509,3509,80b78bb0-f51b-406c-b170-d5be3d579015,56,Group,Scarborough,43.74851434,-79.2860714,fulltime,43973.7,146,6,5,26,14,9,0,11,0,7,0,46435.19
7521,3521,3521,117ac2ec-6709-47f4-8ec7-bd45153b4eed,87,Group,Scarborough,43.77078329,-79.28436739,unemployed,15846.6,39,6,4,25,13,8,0,7,0,7,0,14087.95
7531,3531,3531,4fa42c46-1a6b-44fc-b588-99aeeef9f25f,21,Group,Scarborough,43.81677248,-79.30831414,parttime,9394.77,144,7,13,18,13,10,1,12,0,7,0,6311.11
7532,3532,3532,4bf75530-c696-4566-a809-f4ecb58c27a8,86,Group,Scarborough,43.79299925,-79.18221531,unemployed,43988,139,5,4,33,27,8,6,6,0,0,0,23589.61
7534,3534,3534,74f4eb10-1e3a-4eed-ae26-872aae5a11f1,41,Group,Scarborough,43.76556385,-79.17727844,fulltime,33452,141,6,9,27,14,10,5,0,0,0,0,16452.16
7537,3537,3537,d477cb1b-75f3-4279-9a60-30a4d3d0e850,28,Group,Scarborough,43.77353215,-79.14858166,fulltime,52580.22,151,6,13,33,26,9,5,14,0,0,0,39538.19
7540,3540,3540,e83109df-201e-41fb-a8b1-aa47c3f2fd52,89,Group,Scarborough,43.78376423,-79.27074907,unemployed,55491.8,34,6,4,27,11,9,5,4,1,0,0,66308.15
7558,3558,3558,9e725eea-0a59-4c61-87f7-da447a25ff7c,33,Group,Scarborough,43.82594299,-79.26796556,fulltime,88119,147,7,144,47,16,9,6,0,0,0,0,69816.57
7567,3567,3567,18141e23-162f-4250-8576-8868a3258cc0,32,Group,Scarborough,43.78000879,-79.15565455,fulltime,46081.2,119,0,13,29,0,0,5,0,0,0,0,33138.36
7571,3571,3571,c5743b1a-706f-481e-859b-1d18892c1e4a,80,Group,Scarborough,43.82223577,-79.27168352,unemployed,31390.1,141,7,5,27,19,9,5,6,2,0,0,17633.16283
7576,3576,3576,bc2b760c-142c-4c80-bb23-738c136c540b,24,Group,Scarborough,43.81028447,-79.20752042,fulltime,23619.75,149,7,14,34,18,9,5,0,4,0,0,13517.4888
7579,3579,3579,7818f22b-898c-4417-a0e9-7ed57102a5db,33,Group,Scarborough,43.769757,-79.22656662,unemployed,72663,155,5,14,35,13,9,5,0,0,0,0,60870.86
7584,3584,3584,27ff99cb-839b-4962-888f-afca5df96c3d,73,Group,Scarborough,43.73888729,-79.25565386,unemployed,16627.8,144,6,5,39,16,10,0,0,4,7,0,11035.26644
7600,3600,3600,0bfd9e13-1952-4ecb-a995-e59f3daacdac,30,Group,Scarborough,43.70173085,-79.26629725,fulltime,20264.64,155,7,14,19,24,9,0,0,0,0,0,17321.03
7615,3615,3615,9919df7a-a775-4caa-8f00-5ccd3030f37d,48,Group,Scarborough,43.78296653,-79.27779656,fulltime,35367.2,144,7,11,27,17,7,5,0,0,0,0,18257.06
7616,3616,3616,a1c63046-a2db-46c6-adc9-163aa6aa9656,56,Group,Scarborough,43.7185231,-79.23338223,fulltime,59900.05,146,7,7,35,14,10,0,0,0,7,0,43798.32
7622,3622,3622,52da4323-b699-42e6-b74b-90416dfc94f0,47,Group,Scarborough,43.809121,-79.20671817,fulltime,36789.5,145,7,140,33,15,8,6,0,2,0,0,20563.81622
7626,3626,3626,79b8f8a0-c034-470a-9784-f6fcc7d0c5fd,97,Group,Scarborough,43.81048889,-79.20810212,unemployed,22142.4,34,7,0,28,13,8,5,7,4,0,0,19017.71
7635,3635,3635,ecbcfc22-ee0c-4c25-bbe2-8da5bc9ea67d,64,Group,Scarborough,43.80675078,-79.22654545,parttime,31774.65,147,6,5,27,18,8,0,0,0,7,0,15697.67
7637,3637,3637,d653bb23-3eb5-4c84-9eda-83c60a31d405,20,Group,Scarborough,43.80919949,-79.33138829,unemployed,30000,112,0,13,0,0,0,1,0,0,0,0,48.78
7646,3646,3646,451b29be-7c96-454d-b77b-72ca0cb148b6,55,Group,Scarborough,43.82142121,-79.31349791,fulltime,68872.35,141,6,5,27,24,9,5,13,0,0,0,57116.26
7658,3658,3658,28cf65ef-52d4-406e-ad4f-5e6a463547c2,50,Group,Scarborough,43.73605232,-79.29850799,unemployed,75452.3,145,6,9,39,21,10,6,0,0,0,0,57356.51
7692,3692,3692,4690c566-794d-47b0-9d45-568979a0aefc,46,Group,Scarborough,43.76241466,-79.23558383,fulltime,38786,147,7,9,27,15,9,5,0,2,0,0,20791.24684
7703,3703,3703,393e5b47-21e1-46c0-8abb-10b335350e9e,53,Group,Scarborough,43.67500089,-79.2808077,fulltime,84359.4,146,8,145,46,19,11,6,0,0,0,0,68102.97
7704,3704,3704,37935d46-9607-4dd6-b5dd-698c024a97b2,63,Group,Scarborough,43.75763635,-79.17609576,fulltime,67292.3,141,6,7,34,25,11,6,0,0,0,0,50534.98
7708,3708,3708,fc163da3-6ae2-422c-a944-03e4d486df4d,78,Group,Scarborough,43.74858374,-79.2043835,unemployed,31835.3,142,7,4,33,26,7,0,7,0,7,0,16197.57
7732,3732,3732,5c51e87e-2e79-4c8d-9962-acbd7f5e4fbf,26,Group,Scarborough,43.81410278,-79.21417793,fulltime,21276.09,155,5,11,34,15,8,5,0,5,0,0,12557.3686
7742,3742,3742,7941117d-b486-4626-a94e-972e863e37aa,71,Group,Scarborough,43.82058626,-79.30872868,unemployed,30000,110,0,7,0,0,0,0,0,6,0,0,2296.558486
7751,3751,3751,6b1a926c-d626-4edb-83aa-b9c8ceb8caec,79,Group,Scarborough,43.76764051,-79.28285614,unemployed,18742.5,139,6,4,34,27,8,5,7,5,0,0,14673.22713
7772,3772,3772,20759b16-ff7a-430a-9ab1-f3b3b7324b5a,42,Group,Scarborough,43.72390572,-79.24032355,fulltime,71050.1,151,6,147,39,20,10,5,13,0,0,0,50333.52
7807,3807,3807,6c25e9a0-c659-4d0c-9cd3-92815e614eb5,71,Group,Scarborough,43.70873965,-79.27549897,parttime,31456.4,149,6,3,33,20,9,5,0,0,0,0,15640.36
7824,3824,3824,8dd9b9a9-e4b4-4fe9-a99e-ef737e8d241a,49,Group,Scarborough,43.70383587,-79.25415102,fulltime,45622.5,147,6,10,39,15,8,7,0,0,0,0,34255.34
7825,3825,3825,6327962e-aeb6-43a4-a768-50614ccfc9d2,78,Group,Scarborough,43.72012623,-79.25710047,unemployed,28558.6,147,5,6,39,19,11,0,7,0,7,0,13965.06
7839,3839,3839,4f305ad4-4419-4cae-8666-51bbf933624e,65,Group,Scarborough,43.82377516,-79.21739516,unemployed,30000,115,0,6,0,0,0,0,0,6,0,0,2453.613452
7840,3840,3840,e670acdb-e4d2-4948-a34b-7368e66dcdae,26,Group,Scarborough,43.7538993,-79.19611165,fulltime,30530.61,146,6,13,27,23,9,6,0,1,0,0,15614.86993
7854,3854,3854,f255c3cd-1853-415f-be26-82abf9000ade,59,Group,Scarborough,43.75910561,-79.19841336,fulltime,36941.45,141,5,6,12,21,7,1,0,0,0,0,37826.49
7867,3867,3867,d50d6856-7a10-49f7-8da0-a577bc9fe67f,31,Group,Scarborough,43.77058387,-79.15849548,fulltime,33474.21,156,7,11,40,12,10,5,0,0,0,0,17490.31
7901,3901,3901,7d58f007-9f2b-4040-9a7d-5397cd7938af,70,Group,Scarborough,43.8202724,-79.26472634,fulltime,35112.95,140,7,7,34,15,7,1,0,0,7,0,17280.32
7902,3902,3902,76d65efd-1d79-41c2-bf71-145b4b48edb2,51,Group,Scarborough,43.81656723,-79.28004674,parttime,32773.4,145,7,9,12,14,8,0,13,0,0,0,31634.85
7905,3905,3905,aedb064a-a254-4165-8f05-0239523b6b27,59,Group,Scarborough,43.79002464,-79.25466001,unemployed,30000,111,0,7,0,0,0,0,0,6,0,0,2732.396262
7922,3922,3922,b259138e-6faa-4ba3-8a2e-f94b46b53630,76,Group,Scarborough,43.7649175,-79.17348092,unemployed,26233.9,139,6,3,34,14,10,5,0,2,0,0,13337.47065
7926,3926,3926,6610f6d7-5fdc-4ec0-8dbc-dbcf3185aad6,95,Group,Scarborough,43.7776381,-79.3171807,unemployed,44156,29,7,2,27,26,12,5,7,5,0,0,58467.6038
7937,3937,3937,d19f295c-bce0-480d-8de9-74d22f4bc8dd,89,Group,Scarborough,43.75229528,-79.20050104,unemployed,41560.4,35,6,139,35,18,10,5,20,1,0,0,32295.92
7940,3940,3940,684b6027-2018-4ec7-83fe-00093743f4ba,88,Group,Scarborough,43.73526114,-79.21070781,unemployed,31868.2,39,5,140,39,18,9,0,20,1,7,0,24882.55
7949,3949,3949,aa84de14-0822-4c5b-b76c-d316b3ab1830,27,Group,Scarborough,43.78067995,-79.27492689,fulltime,22316.58,144,7,13,41,13,8,1,0,0,7,0,11054.11
7952,3952,3952,31931c16-0489-40d1-a90e-5cfdcb2dcc60,34,Group,Scarborough,43.78869897,-79.20790253,fulltime,89679,151,6,14,28,12,10,5,0,0,0,0,76688.15
7965,3965,3965,4dd16a0f-5ecd-4dce-b737-b50a40410ae5,82,Group,Scarborough,43.73444119,-79.30428548,unemployed,21581.7,139,6,3,28,16,9,1,7,2,7,0,12551.665
7967,3967,3967,127f60df-e89b-40d5-9d22-029215e85292,80,Group,Scarborough,43.70219102,-79.28733828,unemployed,19959.1,136,5,3,33,21,8,1,20,2,7,0,12602.56673
7978,3978,3978,7650b65e-91dd-451b-8b2c-2cfb8c9c5637,23,Group,Scarborough,43.75924346,-79.23274265,parttime,9668.67,147,7,11,27,18,8,6,0,6,0,0,7330.690041
7983,3983,3983,bb7bc7b3-70ec-4c11-885d-6cf48c578528,62,Group,Scarborough,43.7464694,-79.21917892,parttime,26827.05,149,7,141,40,27,8,5,0,3,0,0,15824.62813
7986,3986,3986,3f0625bf-845c-4239-b8b4-684d01834ab7,60,Group,Scarborough,43.81856048,-79.31278543,fulltime,60162.25,147,6,7,33,19,8,6,11,0,0,0,48111.75
7992,3992,3992,8a2c7d8e-ba68-48bb-a5cd-fd509785cab2,64,Group,Scarborough,43.80903605,-79.22472132,fulltime,38037.05,142,6,7,12,14,10,0,0,0,0,0,38106.73
8002,4002,4002,f883a1b5-174e-487c-8143-cd845c7d9a34,88,Group,Scarborough,43.7037482,-79.26099964,unemployed,28086.1,37,7,139,33,14,10,5,6,2,0,0,20982.89
8012,4012,4012,a63093e3-f2e0-430c-b212-b75e5deabcb4,36,Group,Scarborough,43.79653908,-79.17584718,fulltime,109721,149,8,11,33,28,14,5,0,0,0,0,105079.11
8017,4017,4017,a87836a2-ad8a-4050-8e6f-603dfd21f13f,28,Group,Scarborough,43.7366983,-79.2289045,fulltime,38950.23,155,7,14,46,12,9,0,0,0,7,0,20275.05
8029,4029,4029,506ef8f0-9bfa-4359-9e5f-50db644c46b5,26,Group,Scarborough,43.69261515,-79.27716965,fulltime,22380.27,147,7,15,18,13,8,2,0,0,7,0,21604.67
8050,4050,4050,bb4bb902-d932-4dc2-997b-abd2ef470907,95,Group,Scarborough,43.7574945,-79.29888175,unemployed,46854.5,33,6,0,34,15,8,0,6,2,7,0,52621.17
8067,4067,4067,ff3677d2-9e52-421c-aa9f-60383511ab05,73,Group,Scarborough,43.70627763,-79.24479611,unemployed,49701.4,144,7,8,27,11,11,5,0,0,0,0,38341.61
8081,4081,4081,06d8fc13-7067-4915-83a5-0c6cb839e54a,18,Group,Scarborough,43.71466364,-79.28870971,unemployed,30000,110,0,12,0,0,0,0,0,0,0,0,128.64
8085,4085,4085,60d3bab7-b0df-4554-9197-8f6aafbc040d,21,Group,Scarborough,43.81039811,-79.25372399,parttime,10796.61,147,5,12,39,18,8,1,0,6,7,0,8102.881807
8094,4094,4094,049634f8-5ba9-493e-a861-a239040b2b93,25,Group,Scarborough,43.80363929,-79.28213948,fulltime,30531.93,147,6,11,29,17,8,0,0,0,7,0,14973.26
8100,4100,4100,7fd69a03-1968-4657-a295-cc95c05a9421,55,Group,Scarborough,43.79923396,-79.27049558,parttime,32987.75,145,7,6,34,19,9,0,0,0,7,0,16284.69
8102,4102,4102,ddaa2440-c2b6-41f6-a1fa-c7ce823873f6,70,Group,Scarborough,43.81228257,-79.23297863,parttime,29273.3,145,7,13,41,14,5,1,0,0,7,0,14574.12
8127,4127,4127,1474d213-bb18-46e1-a137-eb79a54d9c09,18,Group,Scarborough,43.76273633,-79.19283262,unemployed,30000,113,0,13,0,0,0,0,0,0,0,0,16.69
8136,4136,4136,7c659e9e-caf2-4d4e-93b6-649f2abf0ce5,66,Group,Scarborough,43.68944769,-79.27635446,fulltime,62351.35,140,7,136,40,23,13,5,0,0,0,0,42607.4
8141,4141,4141,8c835864-e451-472a-9624-144a8f69ba14,36,Group,Scarborough,43.72093758,-79.24309857,fulltime,74859,151,7,15,19,17,7,5,0,7,0,0,75528.19
8148,4148,4148,d8dd6933-edd1-4ba7-b1ed-6c5424d31f62,44,Group,Scarborough,43.71052191,-79.26675532,parttime,31869.2,146,5,9,28,16,8,1,0,0,7,0,15899.21
8156,4156,4156,eb04c388-2c50-4df7-b5c7-a1faa737934f,51,Group,Scarborough,43.75697207,-79.26144286,fulltime,41407.3,148,7,8,33,17,9,6,0,0,0,0,22549.62
8172,4172,4172,7db274cb-aecd-44f6-a2fb-cbc5af203871,27,Group,Scarborough,43.78421797,-79.13339537,fulltime,37283.07,152,6,150,41,22,7,6,0,2,0,0,19849.42409
8175,4175,4175,384935f5-6261-4aff-baaf-f99af1dbe7f9,26,Group,Scarborough,43.82926702,-79.23272585,fulltime,26585.46,157,7,12,27,24,7,6,0,2,0,0,14024.31172
8176,4176,4176,c9b656b3-c07f-4858-9c2b-304f29b16848,50,Group,Scarborough,43.76895992,-79.24266861,fulltime,52280.8,139,8,11,27,23,8,5,0,0,0,0,32925.5
8178,4178,4178,f71e9e70-d188-4782-b111-c2229199f2f0,50,Group,Scarborough,43.7798419,-79.22246679,fulltime,62791.3,146,6,8,28,13,6,5,0,0,0,0,48354.96
8180,4180,4180,3d62ac54-7744-4daf-9a2d-7c16e2c9204e,82,Group,Scarborough,43.74226164,-79.21442962,unemployed,33651.8,137,6,6,20,28,9,5,6,7,0,0,27522.2
8197,4197,4197,3407b8e1-5ead-44f9-89ce-fb19ffcfaf28,26,Group,Scarborough,43.8147179,-79.20358835,unemployed,30577.47,149,5,14,27,17,9,6,0,3,0,0,3054.451948
8199,4199,4199,4ead00de-7198-427b-83cf-8d122b9d8c80,40,Group,Scarborough,43.80000669,-79.29411897,fulltime,66527,144,7,8,27,16,9,0,0,0,7,0,51581.59
8203,4203,4203,81deeb0a-53b8-424e-9fc6-bef8c4e7d417,91,Group,Scarborough,43.79362091,-79.32200025,unemployed,29916.6,32,5,0,28,14,8,5,18,5,0,0,37609.29963
8207,4207,4207,86ea0a75-b142-47f1-8591-8894688c0791,33,Group,Scarborough,43.78547014,-79.25973499,fulltime,64851,146,7,148,45,26,10,5,0,0,0,0,52035.2
8209,4209,4209,8e055211-ef0e-4420-8a5f-e24401f7d1b5,20,Group,Scarborough,43.7697424,-79.22291765,unemployed,30000,105,0,14,0,0,0,1,0,0,0,0,126.33
8217,4217,4217,6d253d1f-044e-49df-8609-a3068881394e,20,Group,Scarborough,43.75481329,-79.25666103,parttime,12042.69,146,6,13,29,24,8,6,0,0,0,0,5123.33
8222,4222,4222,9dae9e2d-8ccf-4bb6-93dc-188b94976147,30,Group,Scarborough,43.8242027,-79.26721639,fulltime,24447.39,151,5,11,33,23,10,6,0,5,0,0,15140.82489
8232,4232,4232,97e1214b-dd1b-438e-bc68-c37efa71923d,22,Group,Scarborough,43.81836779,-79.3115581,parttime,8923.53,136,7,13,34,17,9,5,0,6,0,0,6911.196905
8234,4234,4234,29cfa7b7-e5b6-46de-8b54-f6b93651e7a1,55,Group,Scarborough,43.80866459,-79.20684732,fulltime,83314.05,145,6,142,34,17,11,6,0,0,0,0,63668.58
8236,4236,4236,69778167-5e55-4d55-aadb-1a75440ba3aa,95,Group,Scarborough,43.71382827,-79.23345177,unemployed,34214.6,34,7,6,40,15,9,5,5,2,0,0,26017.79
8242,4242,4242,6b245828-48e5-440d-9719-7b3e308ffa5d,69,Group,Scarborough,43.80844377,-79.22909959,fulltime,38870.2,138,7,7,34,15,9,0,11,0,7,0,19389.3
8260,4260,4260,0df15253-d1fa-420c-a665-ddfd1ad55359,85,Group,Scarborough,43.815506,-79.32558537,unemployed,21623,151,6,135,32,18,7,1,6,0,7,0,16399.68
8266,4266,4266,076e6265-513b-4e22-9014-7ea9f72d5cd9,51,Group,Scarborough,43.7159266,-79.27445204,fulltime,61397.6,146,5,10,27,20,9,5,0,0,0,0,47844.9
8270,4270,4270,41c7c7d8-8ed8-4d18-be78-b085b18c087b,83,Group,Scarborough,43.81187153,-79.23491292,unemployed,48193.6,138,7,4,27,14,10,5,7,0,0,0,35018.08
8273,4273,4273,2ef0a77f-2aa6-4164-857c-5d6e635cd8f7,40,Group,Scarborough,43.78277476,-79.1795529,fulltime,59252,147,7,8,33,14,11,5,0,0,0,0,48395.5
8285,4285,4285,c43d27a1-7260-4ae2-99ab-4575683203f2,21,Group,Scarborough,43.7720555,-79.28531424,parttime,8583.3,138,7,14,28,12,8,5,0,7,0,0,3533.44
8294,4294,4294,87b98de5-9aca-498b-92aa-3fa17865abe0,86,Group,Scarborough,43.81727632,-79.32005783,unemployed,28494.9,35,6,4,39,20,9,0,7,0,7,0,14359.43
8316,4316,4316,195eef89-3d2e-4223-bd12-f9ca736b18ac,49,Group,Scarborough,43.78514509,-79.18448262,fulltime,49203,143,6,139,34,14,9,5,0,0,0,0,25021.15
8323,4323,4323,d5ec394c-4f4e-4427-b137-09d9ccb352da,82,Group,Scarborough,43.75955182,-79.23016636,unemployed,24853.5,146,5,4,19,14,9,1,5,0,0,0,22924.92
8324,4324,4324,e02aa2ea-7c69-44a6-a027-9426f8f33c50,56,Group,Scarborough,43.71713133,-79.24627777,fulltime,48971.6,142,7,7,27,16,9,0,12,0,7,0,30320.69
8332,4332,4332,296c4c8f-394e-4e71-a550-c995f4da8ea7,37,Group,Scarborough,43.74957871,-79.28476814,fulltime,26453,150,7,8,28,16,9,5,0,3,0,0,15023.06942
8348,4348,4348,f6e9d1f2-0785-4ada-8fb1-bbc2f4d040f8,35,Group,Scarborough,43.73067108,-79.25620225,fulltime,61777,153,7,11,39,17,9,5,0,0,0,0,44085.39
8362,4362,4362,11861b66-d2ae-4f5a-8484-b4568530c427,40,Group,Scarborough,43.82006699,-79.27653641,fulltime,30697,147,5,7,33,14,8,0,0,0,7,0,15218.31
8363,4363,4363,1e8f1c67-4fb8-4d37-8d66-17deedfe697e,43,Group,Scarborough,43.79143189,-79.18072315,fulltime,57101,145,6,149,40,12,7,5,0,0,0,0,44356.06
8376,4376,4376,35b72c70-f564-4c68-bf65-81cefac64188,48,Group,Scarborough,43.74053278,-79.21023097,fulltime,49755.2,149,6,8,27,26,8,5,0,0,0,0,35660.13
8387,4387,4387,79bde66a-81c2-475f-9226-02bc3b9210cd,68,Group,Scarborough,43.73120758,-79.21725122,parttime,27870.15,147,7,12,34,21,7,5,0,2,0,0,15834.62102
8397,4397,4397,8726750a-6a33-4c88-8b03-04dd545fe7df,55,Group,Scarborough,43.77991279,-79.31590095,fulltime,61733.15,147,7,8,28,26,10,6,0,0,0,0,49884.17
8406,4406,4406,f629f281-a016-4c51-9caa-2d6e0d6cce82,57,Group,Scarborough,43.79968576,-79.31232513,fulltime,35161.25,141,7,7,35,15,8,5,0,2,0,0,17716.05491
8409,4409,4409,5f672426-ee11-4a27-a3fd-d5092fb73582,55,Group,Scarborough,43.79111462,-79.23311613,parttime,31150.05,144,6,14,41,14,8,0,13,0,7,0,15904.66
8427,4427,4427,5218de88-fdf7-459d-b601-88a94a9b2bdd,58,Group,Scarborough,43.77278354,-79.31633539,fulltime,92410.55,141,6,7,34,14,10,6,0,0,0,0,87007.24
8437,4437,4437,177d6a88-aee7-46bc-93a8-5879b2d4ac9e,94,Group,Scarborough,43.790984,-79.18177163,unemployed,35614.6,32,7,2,27,27,9,7,7,0,0,0,28183.98
8440,4440,4440,34303a76-46ff-47e2-a543-8df5b2790b0f,59,Group,Scarborough,43.81582716,-79.21699386,fulltime,48222.95,135,6,7,27,14,11,6,0,0,0,0,33734.46
8443,4443,4443,5781d8f1-e319-4aee-855e-f43d72c3588b,31,Group,Scarborough,43.7598313,-79.19847116,fulltime,21972.72,118,0,13,12,0,0,0,0,0,0,0,38707.03
8449,4449,4449,2a013ba0-963f-4066-84d9-a1a8ca290f1c,55,Group,Scarborough,43.79281925,-79.29030145,parttime,30907.4,144,6,7,33,12,7,5,0,2,0,0,16472.86331
8459,4459,4459,b78b44a1-5e34-4a75-b647-e9612ac71d10,52,Group,Scarborough,43.69554604,-79.27449797,fulltime,70736.5,145,7,8,33,14,11,0,0,0,7,0,55370.48
8466,4466,4466,deb1c751-5aef-4b62-b8d8-8b387d813853,50,Group,Scarborough,43.69120948,-79.27479513,fulltime,58768.6,146,7,10,27,24,10,6,0,0,0,0,46828.18
8489,4489,4489,1ee58e15-f22d-4a47-a301-032e69f7455c,80,Group,Scarborough,43.78843649,-79.12780217,unemployed,39985.4,146,8,138,36,18,11,6,6,1,0,0,21024.84522
8496,4496,4496,50bf364f-9e68-46f3-8795-46391f85621c,40,Group,Scarborough,43.78368943,-79.18297357,fulltime,67164,153,6,10,33,28,11,5,0,0,0,0,52835.38
8498,4498,4498,d2d129f5-76e9-43a6-aff9-85f50973e3a2,67,Group,Scarborough,43.76885373,-79.19160155,parttime,23703.45,151,7,7,34,15,7,0,0,0,7,0,11833.64
8509,4509,4509,69d1becd-9c88-4272-92ac-5ca7e4d47396,46,Group,Scarborough,43.70534242,-79.25423112,fulltime,36990.8,143,7,8,33,13,9,5,12,2,0,0,19933.27993
8511,4511,4511,61eea3cb-0342-4774-8ee0-88b84b1c3084,27,Group,Scarborough,43.71725537,-79.24683615,unemployed,26489.76,156,5,148,34,28,9,6,0,6,0,0,7325.003661
8529,4529,4529,75dcb195-50a9-4e89-832c-02933cc4381a,83,Group,Scarborough,43.81686649,-79.2859253,unemployed,40145.7,143,6,2,27,17,9,0,6,0,7,0,20656.97
8540,4540,4540,2603c75d-7983-420a-9e30-9d6aef870ffb,85,Group,Scarborough,43.74022302,-79.24612373,unemployed,31308.2,147,7,131,26,19,8,1,6,0,0,0,27768.71
8552,4552,4552,5126a742-031d-49ca-a195-1f8e1850e518,44,Group,Scarborough,43.79158929,-79.179991,fulltime,132605,144,8,8,19,15,12,0,11,0,7,0,145517.54
