,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
7237,3237,3237,1ec3a3cd-893b-48ef-a3bf-4c04ad0f5eaf,53,Group,Toronto,43.71503163,-79.39832177,unemployed,0,114,0,7,0,0,0,0,0,6,0,0,2615.779064
7240,3240,3240,81af3050-eeb2-4119-9c7c-6afb71e19529,53,Group,Toronto,43.67748891,-79.35955876,fulltime,49867.45,152,7,138,25,14,6,1,0,0,0,0,50534.51
7242,3242,3242,8fa31fbe-2d39-4a54-9472-c64643d4fa06,39,Group,Toronto,43.66761804,-79.31600116,fulltime,118435,143,6,9,33,24,12,7,0,0,0,0,108507.37
7249,3249,3249,bd911cd5-c41d-4c39-8bbe-8a58b9ec7226,32,Group,Toronto,43.64233636,-79.41608435,fulltime,91669,152,7,11,25,14,8,5,0,7,0,0,94091.4
7255,3255,3255,302f0c77-7517-4a89-9826-75bfeaf705b4,47,Group,Toronto,43.65768835,-79.35950128,fulltime,38898.2,143,7,10,13,23,9,1,0,0,0,0,37823.64
7273,3273,3273,d9a44e74-e6f6-43aa-98c4-3bf25b091ab1,75,Group,Toronto,43.68880497,-79.39776041,unemployed,47676.3,142,7,8,19,14,10,0,0,0,7,0,49704.47
7275,3275,3275,1d83a82d-528d-43bc-9edf-323c109d36de,23,Group,Toronto,43.65941139,-79.44229483,parttime,9000.75,153,7,13,18,17,10,1,0,1,0,0,5536.331339
7276,3276,3276,45f1dbf1-08fb-4134-a43c-b8c73eeaeb36,78,Group,Toronto,43.68316845,-79.39077442,unemployed,49143.5,138,8,6,33,25,11,5,6,0,0,0,31098.8
7282,3282,3282,fb109d28-7e7b-4c50-a008-f9146a6af93e,48,Group,Toronto,43.70654658,-79.40338984,fulltime,48837.8,147,5,8,19,25,9,0,0,0,7,0,50619.47
7291,3291,3291,16c5ec47-eecb-4d54-a9c2-fc2e36403e89,87,Group,Toronto,43.6816808,-79.28871683,unemployed,86052.4,38,6,6,12,10,10,0,5,0,0,0,123883.42
7295,3295,3295,67196cd8-f15d-4647-a5b7-d56f0538d170,27,Group,Toronto,43.6430971,-79.39163927,fulltime,32132.76,150,6,12,25,9,8,6,0,7,0,0,28706.29
7298,3298,3298,2da9eac7-00fd-4efa-85b9-f613de1b1d22,22,Group,Toronto,43.68095647,-79.39878789,fulltime,29207.97,149,5,13,34,19,7,5,0,2,0,0,15184.73179
7299,3299,3299,2b258904-b5f6-453e-b8fc-043e5929a792,46,Group,Toronto,43.64126193,-79.37286332,fulltime,89856.8,137,7,9,19,12,10,6,9,7,0,0,89344.5
7305,3305,3305,acee5a63-b25a-4bbd-a744-076093740674,42,Group,Toronto,43.71364171,-79.41711893,fulltime,418026.4,149,6,10,27,19,13,1,12,0,7,0,454006.25
7307,3307,3307,2992bc47-0bbb-4614-b924-e6794a4ddd91,90,Group,Toronto,43.66381434,-79.3620273,unemployed,40312.3,38,8,137,32,25,12,0,5,0,7,0,51972.04
7322,3322,3322,86d71352-1ea5-4a24-b1ca-24c9b1741a58,47,Group,Toronto,43.68056397,-79.30399082,fulltime,62247.9,144,6,12,33,18,11,5,0,0,0,0,52647.18
7334,3334,3334,5323da17-c30d-4a47-9fc6-b660ffb1e0d2,39,Group,Toronto,43.68043626,-79.38542133,fulltime,94213,141,7,11,27,15,14,5,0,0,0,0,80621.29
7352,3352,3352,9a9e65e3-fb67-4e12-8d73-50151435c264,50,Group,Toronto,43.66579406,-79.41311485,fulltime,45813.9,149,5,11,33,22,13,5,0,0,0,0,25237.69
7354,3354,3354,dbda9849-3e7b-4102-a93d-940586a52010,33,Group,Toronto,43.65696905,-79.37412223,unemployed,39860,152,6,14,31,23,9,5,0,7,0,0,34515.31
7356,3356,3356,9f479ca3-42e1-4231-8a05-790da4cfa4b7,66,Group,Toronto,43.63765142,-79.40968539,fulltime,39457.3,146,5,13,26,25,8,2,0,0,0,0,38178.8
7361,3361,3361,2dead428-7d49-466e-b7cc-6d0cda1862c2,51,Group,Toronto,43.64463376,-79.39293578,fulltime,51778.1,152,6,8,31,24,10,5,0,7,0,0,46958.91
7364,3364,3364,93e678d8-5466-429c-9c4e-ee83a16102b9,32,Group,Toronto,43.6553934,-79.40571906,parttime,16253.16,157,7,150,40,17,7,5,0,6,0,0,14468.76686
7368,3368,3368,2ec0e5f7-2635-4073-bc90-60441a501386,51,Group,Toronto,43.64250227,-79.4337328,parttime,33662.2,147,6,10,27,16,10,5,0,1,0,0,17665.80271
7375,3375,3375,09100613-75b4-4042-845e-941d183310e6,75,Group,Toronto,43.68047811,-79.43044626,unemployed,28984.2,142,7,11,18,20,8,0,0,0,0,0,26444.42
7377,3377,3377,2a6dc4da-e321-4406-9bf0-2355e7957481,65,Group,Toronto,43.65885966,-79.47661945,fulltime,113310.3,145,6,7,18,20,10,0,0,0,0,0,124103.02
7404,3404,3404,f7c29a13-1a80-4b66-8cd3-18be05f44494,72,Group,Toronto,43.63868876,-79.43963139,unemployed,17545.5,150,7,143,32,11,9,5,15,9,0,0,10763.18535
7411,3411,3411,e5be2b73-b702-47c8-82e9-de73e3947a00,99,Group,Toronto,43.63719615,-79.4006886,unemployed,10887.8,33,7,0,19,22,7,0,7,0,7,0,7799.35
7429,3429,3429,e0e959b5-692c-4882-bbd7-728080c37220,81,Group,Toronto,43.66526263,-79.30777857,unemployed,72716,146,6,6,33,12,12,5,7,0,0,0,52818.41
7464,3464,3464,62ad537c-8f4e-46c0-8d03-6580ffea0629,54,Group,Toronto,43.67650152,-79.34554805,fulltime,83086.35,140,8,8,25,28,12,1,0,0,7,0,88944.95
7467,3467,3467,65185741-22da-4c9d-9cbd-5a576697c388,44,Group,Toronto,43.72468471,-79.40319463,fulltime,48420.9,152,5,10,25,13,10,0,13,0,0,0,49643.88
7471,3471,3471,e25bee3f-7104-4c1c-b707-4dcbeaf0dec0,29,Group,Toronto,43.67613376,-79.43787509,fulltime,35690.49,152,6,12,39,20,8,5,0,2,0,0,17931.26103
7473,3473,3473,6715d482-4d98-4999-bb79-2ff799a071ad,30,Group,Toronto,43.65209514,-79.45851131,fulltime,41358.9,149,6,11,13,26,8,2,0,0,0,0,42490.18
7488,3488,3488,26c69fab-389f-4e9c-99c4-45bc79d310d6,29,Group,Toronto,43.68318817,-79.41943544,fulltime,29900.64,116,0,12,18,0,0,1,0,0,7,0,43514.88
7490,3490,3490,f90970d4-265e-435e-bdc5-b04c9fb411fe,88,Group,Toronto,43.73028205,-79.39588182,unemployed,72827.3,33,8,6,27,21,11,2,5,0,7,0,79112.18
7494,3494,3494,23a4f97d-ce2e-491e-b1ce-c85382cae919,39,Group,Toronto,43.67688074,-79.35439076,fulltime,60372,147,7,11,19,14,10,1,0,0,0,0,62761.88
7496,3496,3496,ef1ca08c-7d41-4e3b-a40a-c4f6ab2b6e7e,77,Group,Toronto,43.6617331,-79.38443029,unemployed,32235,141,7,135,19,24,5,1,0,0,7,0,31501.94
7502,3502,3502,3de01768-f55c-4402-b1c6-303fe310345b,44,Group,Toronto,43.64878977,-79.38921312,fulltime,59162.4,142,7,11,18,14,10,0,0,0,0,0,62373.25
7505,3505,3505,0631074d-e51d-4001-bd81-9c377c46d903,60,Group,Toronto,43.65942595,-79.4551818,unemployed,0,108,0,7,0,0,0,0,0,6,0,0,2739.503056
7510,3510,3510,ad502c05-f1b3-4daf-ba3f-5600ee000d78,63,Group,Toronto,43.66452471,-79.46717469,fulltime,85484.8,145,7,7,12,14,10,0,12,0,0,0,92548.27
7527,3527,3527,7c63d61c-80ad-46c6-ab54-a7329c89215c,78,Group,Toronto,43.63789718,-79.4153956,unemployed,12240.2,146,6,4,33,11,8,5,19,6,0,0,10799.97638
7538,3538,3538,4f44daca-c195-42e5-ada4-db88eb2af92e,24,Group,Toronto,43.66203687,-79.38652208,parttime,14097.27,152,7,13,19,22,9,0,0,0,7,0,11603.64
7542,3542,3542,55022c93-a11d-416e-a523-b02d95c098cc,43,Group,Toronto,43.71408751,-79.39817916,unemployed,0,115,0,9,0,0,0,0,0,6,0,0,3411.14524
7546,3546,3546,7801e70b-be09-40a6-ac97-58527a453cf9,23,Group,Toronto,43.65152069,-79.37575373,parttime,18520.59,145,6,13,26,14,8,7,0,7,0,0,10695.73
7553,3553,3553,e75a6b63-ced0-4c22-b901-8948bcee1a65,59,Group,Toronto,43.6696128,-79.44282644,fulltime,42297,147,6,7,34,19,8,0,0,0,7,0,23204.42
7555,3555,3555,9e4c6616-ce10-4720-a647-460d99a288c8,70,Group,Toronto,43.67561482,-79.28476378,fulltime,55590.2,142,7,8,12,17,11,0,0,0,7,0,57733.07
7572,3572,3572,87b0ac9e-86bb-4b55-9f30-2a09156ea86f,47,Group,Toronto,43.66314779,-79.38040484,parttime,21281.7,147,4,9,27,15,6,5,0,5,0,0,13801.51545
7577,3577,3577,92a6fe30-6f13-484b-9468-b8f55e28961f,35,Group,Toronto,43.67018835,-79.31350704,fulltime,123420,144,7,12,34,10,10,6,0,0,0,0,114313.61
7583,3583,3583,ac6cbb40-56bb-4f02-8c5b-5824680381a6,76,Group,Toronto,43.68217291,-79.45735984,unemployed,20582.1,146,6,13,34,13,6,5,0,5,0,0,15140.71414
7594,3594,3594,8a0c39f3-a1f0-48d5-845c-ba2ec6eb2520,22,Group,Toronto,43.68473485,-79.41209988,fulltime,23565.3,142,6,10,18,18,6,1,0,0,7,0,22223.05
7595,3595,3595,30809e4a-eff7-4e4e-ba20-e66bccbf2292,55,Group,Toronto,43.6576888,-79.40055713,parttime,28744.25,146,6,6,18,14,8,1,0,0,0,0,28294.04
7598,3598,3598,fb1dbfeb-c886-46fd-aa8d-2adb26866379,36,Group,Toronto,43.71597689,-79.40063334,fulltime,81622,152,6,14,24,13,10,0,0,0,0,0,87906.93
7612,3612,3612,dcc7c8a9-f5ca-40f1-8fc4-ec5400f8f8c6,85,Group,Toronto,43.68154264,-79.28917244,unemployed,48512.8,146,7,133,26,16,10,0,6,0,0,0,47620.52
7617,3617,3617,522167f1-dbd9-46a7-bbe2-197bfd112515,44,Group,Toronto,43.66129146,-79.43484214,fulltime,64113.5,146,7,139,41,17,7,5,0,0,0,0,45089.07
7618,3618,3618,847958c8-6af6-4817-8fe7-8c95d3854734,27,Group,Toronto,43.71565015,-79.42100882,unemployed,95068.38,150,7,15,28,20,10,5,0,0,0,0,31895.21
7628,3628,3628,2b1f7136-65c6-4fd4-a238-14a2cb777fc0,37,Group,Toronto,43.65510128,-79.39859895,fulltime,70112,149,6,140,25,19,10,0,14,0,0,0,72495.78
7641,3641,3641,a78681f8-9658-4053-a98a-e1de73667d78,85,Group,Toronto,43.66540596,-79.38791489,unemployed,61239.5,143,7,2,14,14,6,1,7,0,0,0,64351.12
7650,3650,3650,d1f5b718-c83b-4d5e-85d5-7a0d3a9a9b24,30,Group,Toronto,43.64116933,-79.3538273,unemployed,35912.25,152,7,147,32,14,9,2,0,0,7,0,12254.33
7659,3659,3659,a2fb5890-4cba-4288-a7dd-7082dba32433,70,Group,Toronto,43.63883336,-79.39883876,parttime,31989.35,149,7,140,27,18,9,5,0,7,0,0,22358.76
7663,3663,3663,b1e99844-b99c-458f-868f-8c515990d926,32,Group,Toronto,43.64552716,-79.38272058,fulltime,123425,152,8,15,25,14,10,0,0,0,0,0,136501.41
7668,3668,3668,8483d601-5e9c-4993-81e5-9b97405c6c72,59,Group,Toronto,43.68137277,-79.38606429,fulltime,197879.35,149,8,7,33,17,11,5,0,0,0,0,203510.42
7674,3674,3674,50aba90b-31d8-4158-8f71-16d398122728,32,Group,Toronto,43.68809115,-79.29579975,parttime,18871.38,153,7,16,25,13,9,0,0,0,7,0,14463.44
7679,3679,3679,7e527728-8518-4fa7-9207-af58b9cd6d35,66,Group,Toronto,43.67316582,-79.40194536,parttime,33631.9,149,6,132,19,13,11,1,0,0,0,0,31642.31
7691,3691,3691,55222a8d-3623-4940-aad3-77349695b6d2,29,Group,Toronto,43.65856047,-79.35055444,fulltime,39263.07,157,7,12,19,16,7,0,14,0,7,0,40200.6
7696,3696,3696,ca99123c-8f91-43cb-a34d-39a11b76d894,52,Group,Toronto,43.67613256,-79.29166492,fulltime,102179.8,138,8,14,40,23,10,6,0,0,0,0,88941.37
7719,3719,3719,1931a513-3cab-46e3-9522-430e193b9b5d,27,Group,Toronto,43.66806791,-79.37175537,parttime,10332.63,148,7,144,33,14,9,0,0,0,7,0,6137.51
7721,3721,3721,1d63362c-1ac6-4e95-bc46-cd2b9369c3b2,57,Group,Toronto,43.68261939,-79.39152302,fulltime,120229.05,142,8,8,32,12,11,0,0,0,7,0,132581.47
7735,3735,3735,de49bf11-5d45-4cc3-9a50-4a6bb4c33def,65,Group,Toronto,43.67482091,-79.39012364,fulltime,132445.2,144,8,143,32,12,12,5,0,7,0,0,139480.04
7744,3744,3744,17803b02-e4f8-42b4-9e4d-0c6346d3d2d5,80,Group,Toronto,43.68845739,-79.39086632,unemployed,92248.1,145,5,6,26,12,10,1,16,0,0,0,100442.71
7752,3752,3752,24d01b0d-cb72-4f9a-b8f4-b5b0fe0e9728,20,Group,Toronto,43.67313048,-79.35078262,unemployed,0,111,0,14,0,0,0,0,0,0,0,0,137.2
7757,3757,3757,07c30dec-a409-480c-96b8-b4a4e6c67e99,83,Group,Toronto,43.67008442,-79.38055541,unemployed,33740,141,7,5,25,18,8,5,21,7,0,0,28543.42
7759,3759,3759,5bafb1f0-072b-4923-aab8-dac3d756c186,28,Group,Toronto,43.63620739,-79.46660711,fulltime,38979.27,148,7,14,19,17,8,5,0,7,0,0,33306.86
7762,3762,3762,0b795d0c-6b1e-41e1-a1bd-cedcbc50a78f,55,Group,Toronto,43.67638386,-79.45555117,parttime,34734.6,146,7,138,25,15,9,1,12,0,0,0,32227.26
7763,3763,3763,aba874d0-0413-4abc-9354-b0b493086fe8,70,Group,Toronto,43.67166165,-79.31015419,fulltime,63538.85,150,8,136,35,14,12,1,0,0,7,0,45149.97
7775,3775,3775,2af71ae4-e11e-4b20-8a85-148952bc6731,45,Group,Toronto,43.63765802,-79.40235123,parttime,16966.4,143,7,146,33,13,8,0,0,0,7,0,13298.95
7779,3779,3779,9ebaeff0-6032-4d09-898e-ee1c1b10cfa5,90,Group,Toronto,43.64360257,-79.42779379,unemployed,33759.6,36,7,6,27,18,10,1,20,0,7,0,23062.11
7789,3789,3789,4110ccee-0e29-48d7-8717-c6ce0961ddd7,66,Group,Toronto,43.65630275,-79.47333927,fulltime,66896.15,149,6,7,40,22,10,6,0,0,0,0,56815.21
7795,3795,3795,4b4d366e-efc3-4427-8a73-5b6b6f9212e0,33,Group,Toronto,43.66780583,-79.37060391,fulltime,73158,146,7,15,27,15,6,6,0,0,0,0,66122.72
7798,3798,3798,31055f8f-0962-4c55-95c3-4dc1550bbe07,85,Group,Toronto,43.67971095,-79.30266364,unemployed,31136.7,143,7,4,27,14,6,0,7,0,7,0,15778.39
7810,3810,3810,d9305500-429b-41f9-877d-2a46e954b524,93,Group,Toronto,43.63969922,-79.44205628,unemployed,69594,33,7,0,18,16,6,0,7,0,7,0,96207.62
7816,3816,3816,ee93558b-6c25-4044-b445-59b0214bba6c,29,Group,Toronto,43.67152102,-79.39362051,fulltime,58741.98,152,7,142,25,17,9,0,0,0,0,0,61127.8
7832,3832,3832,446f38d1-7003-425a-aa02-e5c380c1f9f5,62,Group,Toronto,43.64941226,-79.37087997,fulltime,81167.05,143,6,12,32,25,12,0,0,0,7,0,86293.89
7834,3834,3834,e3a75feb-74c3-4658-b7d6-5de18708fbf7,27,Group,Toronto,43.71148629,-79.39843461,fulltime,20934.87,147,6,150,33,20,10,0,0,0,7,0,17283.12
7835,3835,3835,bdfb7ec2-b162-46c6-b3c6-10372a0c3d7f,85,Group,Toronto,43.70973183,-79.39309733,unemployed,41694.8,131,7,4,19,25,9,5,7,7,0,0,34554.25
7841,3841,3841,3f31129b-fce8-414e-8d0c-e318a7ad1d10,86,Group,Toronto,43.65845583,-79.36358191,unemployed,22326.5,137,7,7,40,16,9,5,4,4,0,0,15329.41612
7861,3861,3861,1e966744-c665-4aa3-86ea-6257bace1ff1,86,Group,Toronto,43.65343062,-79.45337098,unemployed,42073.5,32,7,135,19,11,7,0,21,0,7,0,40447.13
7866,3866,3866,e87e8fe2-6f86-46fd-b4fe-248eea9aca8d,60,Group,Toronto,43.66558795,-79.32606267,fulltime,88632.8,145,6,7,18,27,8,0,0,0,0,0,96764.12
7868,3868,3868,75d07878-39eb-42a4-ba16-d38bcd1a6ff3,58,Group,Toronto,43.65470113,-79.35826305,fulltime,52264.05,145,5,7,33,12,11,1,0,0,7,0,34910.73
7872,3872,3872,ec1bc36c-4dfc-4b28-9351-f80913e530a4,90,Group,Toronto,43.67671835,-79.31015168,unemployed,48245.4,35,8,144,35,15,14,1,19,0,7,0,41620.03
7879,3879,3879,c890bce3-a43b-413f-bed7-3b0a3ee901f7,64,Group,Toronto,43.66512853,-79.41222292,fulltime,123714.7,140,8,8,12,15,12,0,13,0,7,0,135620
7880,3880,3880,c590296f-0aab-48f7-9f2b-40a7a8712ab5,67,Group,Toronto,43.67141564,-79.29574251,unemployed,0,115,0,7,0,0,0,0,0,6,0,0,2721.486464
7885,3885,3885,cdec5574-0441-4c13-8b65-146b3f6df27b,80,Group,Toronto,43.67620787,-79.46355384,unemployed,23674.7,132,6,4,27,12,10,6,19,2,0,0,14324.65947
7907,3907,3907,1a8befb3-702f-42b8-b84a-779c7ff6b5da,68,Group,Toronto,43.68874945,-79.38997158,fulltime,67382.55,142,8,7,34,16,12,5,0,0,0,0,52134.83
7912,3912,3912,ee4cc792-fa31-475c-8e50-d84f06831ec8,75,Group,Toronto,43.68523102,-79.31981972,unemployed,33305.3,144,7,137,34,27,11,5,0,2,0,0,17953.9326
7935,3935,3935,fb2d232b-7125-404d-b99f-0e5ecc21a5a1,45,Group,Toronto,43.654449,-79.4680817,unemployed,0,117,0,9,0,0,0,0,0,6,0,0,3250.9997
7936,3936,3936,e4c05c04-5208-4dd6-8099-43687a6e00bb,52,Group,Toronto,43.68604576,-79.31012457,fulltime,60877.55,145,7,133,19,24,11,0,0,0,7,0,62682.29
7941,3941,3941,477577a4-f968-4e8c-ad7f-8b2f3bfcbc30,67,Group,Toronto,43.67297711,-79.38702571,fulltime,84991.75,140,7,9,19,16,10,5,0,7,0,0,85242.67
7944,3944,3944,87bd0f82-8c43-4181-8c37-7c43e4ed5155,54,Group,Toronto,43.66496306,-79.35153263,unemployed,0,112,0,7,0,0,0,0,0,6,0,0,2613.855576
7945,3945,3945,726efcd8-5e27-4047-9b96-836d71e86391,35,Group,Toronto,43.66476505,-79.30732599,fulltime,208388,155,6,146,40,24,11,0,0,0,7,0,213557.65
7946,3946,3946,90f5c304-5bfc-4401-9490-afdd7e649469,41,Group,Toronto,43.6484997,-79.3927995,fulltime,67955.8,142,5,12,25,15,11,0,0,0,7,0,71558.87
7957,3957,3957,136e41a3-7e59-4f57-ae9d-e4c2d54029b7,80,Group,Toronto,43.6577127,-79.39638344,unemployed,29057.7,128,7,5,34,17,11,5,19,2,0,0,15956.55472
7988,3988,3988,ed66d3ed-8c80-4981-ac49-83be44935427,23,Group,Toronto,43.72783091,-79.39048497,fulltime,48548.94,155,7,12,33,20,8,0,0,0,7,0,31952.78
7990,3990,3990,02a3539c-fc70-49e4-a326-5cb158e6156b,57,Group,Toronto,43.67184722,-79.34002094,fulltime,46506,143,6,6,12,13,7,0,0,0,0,0,47824.38
7991,3991,3991,c9b1a872-cfbe-4ebb-8b47-00e257266955,69,Group,Toronto,43.65273024,-79.3751404,fulltime,52919.75,148,8,8,12,10,8,0,0,0,0,0,54777.39
7994,3994,3994,661a8a14-4b7a-4903-bada-502bd5b9731a,75,Group,Toronto,43.65783486,-79.48824916,unemployed,65940,148,6,8,13,26,13,1,0,0,7,0,67695.92
7996,3996,3996,7c7e78c0-c310-47fd-9167-3322ea5a7fe2,53,Group,Toronto,43.64623743,-79.37896931,fulltime,81292.35,152,7,8,12,16,12,0,13,0,0,0,86991.62
7998,3998,3998,bfe6d6db-0b2b-4834-84bf-d538666ebb52,83,Group,Toronto,43.65723387,-79.34758387,unemployed,47135.2,145,8,6,18,19,10,0,7,0,7,0,47052.23
8025,4025,4025,e3affa70-848b-4648-86a4-fca173c6c6fe,57,Group,Toronto,43.64552716,-79.38272058,unemployed,0,109,0,7,0,0,0,0,0,6,0,0,2055.921718
8026,4026,4026,3d6b78f9-2cf5-4ac5-a59c-67e2d3f0456b,67,Group,Toronto,43.69209534,-79.38808395,fulltime,122154.8,150,7,8,33,13,11,0,0,0,7,0,115137.83
8028,4028,4028,a116c983-5787-46ae-8755-20b595c03a7e,24,Group,Toronto,43.70196157,-79.42270246,fulltime,25821.18,146,7,148,26,13,8,7,0,7,0,0,15765.95
8030,4030,4030,00632d11-feb3-4b32-8fcb-aec034e78f2b,54,Group,Toronto,43.68296514,-79.30095926,fulltime,57457.45,148,6,6,34,17,11,5,0,0,0,0,40441.42
8031,4031,4031,88955a7f-32c9-474a-a2f9-f2c40ede9358,26,Group,Toronto,43.66708011,-79.37011196,fulltime,23907.84,149,5,19,19,14,9,0,0,0,7,0,21955.61
8043,4043,4043,67c5085d-fb9a-476c-8c6a-884f672329c4,29,Group,Toronto,43.65981288,-79.3512092,fulltime,28103.79,115,0,14,33,0,0,6,0,0,0,0,21731.87
8062,4062,4062,fb296aa4-4189-4aa9-b215-6d36aae0d78b,64,Group,Toronto,43.66580471,-79.38411687,parttime,16360.9,135,7,7,19,16,8,0,0,0,7,0,12713.28
8070,4070,4070,c60810b0-e379-43c2-bb42-4a300f6837f9,36,Group,Toronto,43.68899034,-79.39672881,fulltime,122773,150,8,15,27,16,9,7,0,7,0,0,131913.78
8072,4072,4072,eae018b3-289f-4af6-9042-84efca0cdcd0,39,Group,Toronto,43.64291409,-79.38064691,fulltime,100756,147,5,144,27,23,12,6,0,7,0,0,100646.61
8080,4080,4080,55c6c2e5-730d-4895-b9fd-e7a6962c8f6e,51,Group,Toronto,43.6924093,-79.38734694,fulltime,250691.1,152,8,17,27,23,11,2,0,0,0,0,280341.85
8084,4084,4084,b0cac07c-e88b-4317-a955-2bfb9d279c1a,52,Group,Toronto,43.63635625,-79.40245717,fulltime,41703.6,142,7,13,47,24,7,5,0,0,0,0,24635.35
8087,4087,4087,89a0e69e-13ec-4de5-ae51-1476942af6cd,57,Group,Toronto,43.64897519,-79.40023013,parttime,29684.95,145,6,139,40,18,8,5,0,2,0,0,16171.48678
8093,4093,4093,f53751c7-390c-400d-9747-5530cf9e8530,80,Group,Toronto,43.67469521,-79.33718123,unemployed,35830.9,142,6,141,34,16,12,5,7,0,0,0,20358.41
8097,4097,4097,019b5d49-6a1f-44dc-8e02-5b303df7107f,41,Group,Toronto,43.69844854,-79.39374773,fulltime,23138,151,7,140,26,18,9,0,0,0,0,0,18553.17
8103,4103,4103,c4b73b4d-f0cd-4c79-8aa0-92b9dbf3a247,54,Group,Toronto,43.64243196,-79.41484564,fulltime,49623.65,144,6,7,27,25,10,0,0,0,7,0,31286.4
8107,4107,4107,be5e3253-72b0-47da-8ca3-d85b6e8bc302,66,Group,Toronto,43.68236933,-79.28659839,unemployed,0,110,0,6,0,0,0,0,0,6,0,0,2334.29027
8128,4128,4128,ce8e4ab0-1758-4922-99bc-d5cabbbd4fca,22,Group,Toronto,43.66376345,-79.38114982,parttime,7939.8,141,7,12,20,21,7,0,0,1,7,0,5258.748399
8130,4130,4130,a25c2c2f-d813-4fc5-ac94-c42ec74cdd60,61,Group,Toronto,43.677803,-79.33049255,fulltime,49418.95,149,6,138,33,23,8,5,0,7,0,0,44040.27
8133,4133,4133,4d8dfc00-375a-4820-a36f-bf7c1715276f,87,Group,Toronto,43.6901773,-79.40045297,unemployed,39408.6,32,7,6,12,15,11,0,7,0,0,0,54142.25
8138,4138,4138,b03dd0d6-df6f-46d0-b047-f09c4e9d0a4b,32,Group,Toronto,43.70212102,-79.41051817,fulltime,196988,141,8,141,39,23,11,5,0,0,0,0,204020.46
8140,4140,4140,8689b788-01ae-4da2-b215-0dce825bd987,58,Group,Toronto,43.7126804,-79.39305538,fulltime,41670.25,144,5,8,25,15,10,5,0,7,0,0,34565.77
8142,4142,4142,072155fe-aa21-4b5e-8f3f-c8bcd74da5e4,49,Group,Toronto,43.64637784,-79.39366988,fulltime,72133.6,153,6,10,13,14,9,1,0,0,0,0,77340.42
8145,4145,4145,9b0836a2-3f94-4fbe-bc0a-450b8744df1d,39,Group,Toronto,43.65203224,-79.36792415,fulltime,53107,152,5,9,18,23,9,1,0,0,0,0,55306.89
8152,4152,4152,763f474c-c026-4380-8493-b1a101014501,85,Group,Toronto,43.63973902,-79.41347906,unemployed,10490.9,142,7,4,34,14,8,1,7,6,7,0,9591.936199
8155,4155,4155,57ba172d-4c25-47a3-a646-173a1429223b,44,Group,Toronto,43.64845944,-79.36904635,fulltime,102252.7,141,8,10,12,16,11,0,0,0,0,0,111249.16
8158,4158,4158,429638c5-b833-4d8a-8d35-b23137410da7,28,Group,Toronto,43.64370061,-79.42781323,fulltime,35115.96,146,7,148,42,20,10,0,0,0,7,0,17514.76
8159,4159,4159,042666cb-9152-46cd-a026-e9838b564e27,60,Group,Toronto,43.63755239,-79.44199326,parttime,30172.55,141,7,6,18,16,8,0,0,0,7,0,29046.68
8170,4170,4170,45da22d7-48a5-428b-af25-b02e8a3317a2,36,Group,Toronto,43.64170097,-79.40432915,fulltime,143938,149,6,16,33,19,12,1,0,0,7,0,138231.45
8177,4177,4177,b9e5e4bf-4f8a-4c2a-9ce4-ce7991cd65cc,39,Group,Toronto,43.68776828,-79.40341393,fulltime,163900,148,7,11,27,17,11,5,14,0,0,0,164530.82
8187,4187,4187,92a72974-6c1d-4b3b-bf61-0d348368d978,58,Group,Toronto,43.64883171,-79.39968826,fulltime,47623.8,147,7,7,34,18,10,5,0,0,0,0,30595.35
8194,4194,4194,150db921-491a-4b05-b9f9-945b4eff396e,38,Group,Toronto,43.6414946,-79.41007231,fulltime,99351,150,7,11,19,12,10,6,14,7,0,0,100136.89
8195,4195,4195,bf0b856d-70ed-4158-a8cf-42ec4abed8dd,44,Group,Toronto,43.68016575,-79.32644972,unemployed,0,115,0,8,0,0,0,0,0,6,0,0,3335.109296
8198,4198,4198,3a031bd6-c19f-410c-9593-f9c79fb7f3ac,77,Group,Toronto,43.66422671,-79.32902172,unemployed,25190.2,142,5,4,34,16,6,6,7,3,0,0,14760.37332
8205,4205,4205,e240978b-9217-4770-89bc-fe488165792c,38,Group,Toronto,43.71485018,-79.39931647,fulltime,51146,139,7,8,28,18,7,5,13,0,0,0,34078.87
8216,4216,4216,754c7c4c-af17-42b4-91c1-06e9c08d723b,52,Group,Toronto,43.65789629,-79.39893869,fulltime,35201.5,147,6,139,38,19,7,5,0,7,0,0,25680.79
8233,4233,4233,482a51e5-a0e6-4901-b0dd-fd0c6b343a1e,60,Group,Toronto,43.64065266,-79.39577621,fulltime,39200.05,148,7,6,20,19,9,6,0,7,0,0,33688.09
8245,4245,4245,24314061-ab29-4b3e-8e7d-f272a429826b,77,Group,Toronto,43.673863,-79.40249726,unemployed,46809.7,143,8,4,18,14,8,0,0,0,7,0,49348
8249,4249,4249,543c1bf2-012c-48e7-be6a-8ba859ce1b8a,94,Group,Toronto,43.66975743,-79.31607361,unemployed,39933.6,33,4,0,34,17,7,5,5,0,0,0,30950.76
